ID1,ID2,Sim Pred,Elo Pred
1104,1174,0.543773157678057,0.687216627056955
1104,1181,0.325559184176474,0.279628541511153
1104,1209,0.641069595565592,0.624339348765851
1104,1211,0.277896073051882,0.214352181958108
1104,1222,0.343567987344503,0.268667382144482
1104,1228,0.434020639750021,0.333323097481712
1104,1231,0.613959703947368,0.486835134966935
1104,1234,0.339740958167412,0.290977789308388
1104,1235,0.689740039993847,0.601620144560545
1104,1240,0.458553030536627,0.749785688416566
1104,1242,0.423586399818993,0.214914981184073
1104,1246,0.358034457606049,0.26144611244227
1104,1255,0.441904233000123,0.64043624749248
1104,1260,0.467322312179164,0.475741180130223
1104,1261,0.628783440734232,0.494186234667442
1104,1266,0.622357084912151,0.517894952568924
1104,1272,0.530645824763472,0.373408661350626
1104,1274,0.492933262014483,0.468209702633295
1104,1276,0.505914299232684,0.451054619338606
1104,1277,0.561904076195962,0.422050765796397
1104,1286,0.512074513472669,0.600584938979251
1104,1293,0.33442421133624,0.458691016572888
1104,1308,0.513223922342876,0.538034167342383
1104,1313,0.554810165654903,0.741400414470055
1104,1314,0.499891967528526,0.347683125580652
1104,1323,0.512768844841058,0.469299158949711
1104,1326,0.438289641549035,0.511827324211269
1104,1344,0.579149268774297,0.323824362464872
1104,1345,0.288526774276198,0.277557647628542
1104,1350,0.593784968534735,0.441751234223105
1104,1353,0.63193180532848,0.473803322327639
1104,1355,0.28889913899139,0.447323092595868
1104,1361,0.686718156235236,0.40939755271605
1104,1362,0.478061969282645,0.5508261014271
1104,1371,0.601151374967875,0.433520250714795
1104,1388,0.541941991395459,0.36592422472693
1104,1389,0.689962024017243,0.689883064434787
1104,1394,0.580301658504465,0.856662519575914
1104,1395,0.611359639650757,0.505454032106009
1104,1397,0.543089180159342,0.195266260789177
1104,1400,0.591566822646167,0.435854270152145
1104,1403,0.544734106604366,0.339607427502236
1104,1411,0.678967357832067,0.757713158126965
1104,1412,0.403453947368421,0.477047855725531
1104,1417,0.463809866762694,0.293251334490108
1104,1425,0.514200836734065,0.381117126035495
1104,1436,0.380104690504839,0.510302609842471
1104,1437,0.462536126796055,0.198625688920381
1104,1439,0.433553348549339,0.333988610060609
1104,1458,0.634819860079514,0.33407824887368
1104,1460,0.536373261515373,0.701495978850955
1104,1461,0.537962382122767,0.553231867047728
1104,1463,0.66953274096571,0.645984594697468
1112,1116,0.763498721227622,0.639653780020275
1112,1120,0.670223572022203,0.646155712781667
1112,1124,0.563070206149474,0.597224738128008
1112,1129,0.696304198422386,0.687575346734741
1112,1136,0.707354584696148,0.895656267199301
1112,1151,0.561537510050096,0.828089541153437
1112,1159,0.567852112314035,0.853847769347232
1112,1161,0.6341611393902,0.711320792831932
1112,1163,0.632074793239842,0.689809165803537
1112,1166,0.788589987131565,0.729382744760771
1112,1168,0.77509103555501,0.92053257149027
1112,1172,0.57219025660556,0.769709163651776
1112,1174,0.691657520335628,0.902966511773609
1112,1181,0.472291336801629,0.621797729435584
1112,1209,0.770287931386563,0.875609938553093
1112,1211,0.418684018461981,0.536087725489427
1112,1222,0.486923061094306,0.608758432572496
1112,1228,0.583397600024678,0.679243487355537
1112,1231,0.747014459532751,0.80072295339237
1112,1234,0.485208013912184,0.63479671750348
1112,1235,0.81415025975484,0.864796233739298
1112,1240,0.604181019856245,0.926963861560677
1112,1242,0.577693178310526,0.53691796364888
1112,1246,0.507177181194242,0.599894301686735
1112,1255,0.590224250272348,0.882958401797506
1112,1260,0.613981544279343,0.793537019718264
1112,1261,0.765196223829152,0.805375173683108
1112,1266,0.760062979889376,0.819815943476399
1112,1272,0.680706256736642,0.716236538812165
1112,1274,0.639084000821524,0.78854172748805
1112,1276,0.656964443440215,0.776794000915551
1112,1277,0.704186628640602,0.755678338401829
1112,1286,0.661393380313521,0.864290638010574
1112,1293,0.478217882963604,0.782088205767393
1112,1308,0.661778138117181,0.83144761830609
1112,1313,0.699671049260629,0.923913709442958
1112,1314,0.650914211126756,0.693014765127404
1112,1323,0.657709368710724,0.789270295457623
1112,1326,0.58961119111294,0.816199625767231
1112,1344,0.720273773296858,0.669790795463899
1112,1345,0.422658781177681,0.619371546567126
1112,1350,0.732327317028225,0.770198577712348
1112,1353,0.767397131340413,0.792260908641314
1112,1355,0.429145966406435,0.774168106597674
1112,1361,0.81018896416619,0.745932318718602
1112,1362,0.624305591210145,0.838552832409261
1112,1371,0.742834900538791,0.764225627696444
1112,1388,0.688475821177243,0.709663105420074
1112,1389,0.811913696060037,0.904050505037099
1112,1394,0.726699426699427,0.961996508722881
1112,1395,0.749367633053078,0.812343114661658
1112,1397,0.69162038649917,0.506835373627604
1112,1400,0.729577031530377,0.765932755415282
1112,1403,0.695756194231381,0.685345192944823
1112,1411,0.802930881407476,0.929803392107768
1112,1412,0.556132308198339,0.794393935612773
1112,1417,0.613612318059022,0.637341852736297
1112,1425,0.662922618435926,0.722857702440463
1112,1436,0.526557964301155,0.815282472888469
1112,1437,0.608528767095095,0.512143747725583
1112,1439,0.578282620331865,0.67989530592527
1112,1458,0.766179988957733,0.679982997190557
1112,1460,0.685682923326289,0.908704823354074
1112,1461,0.680559546779424,0.839865551536083
1112,1463,0.795914619214758,0.885433896220811
1116,1120,0.399470166035178,0.507079975915636
1116,1124,0.296231663877968,0.455134244705573
1116,1129,0.436461926581887,0.553530636623088
1116,1136,0.43899122264804,0.828637894323911
1116,1151,0.298275685107256,0.730721406511795
1116,1159,0.302317704056495,0.766963192456212
1116,1161,0.364752116704217,0.581259445802915
1116,1163,0.362187162752454,0.556104120863618
1116,1166,0.546153846153846,0.602916319109293
1116,1168,0.523744772029586,0.867121436958766
1116,1172,0.310443534734833,0.653125882995464
1116,1174,0.423717658673029,0.83980360626016
1116,1181,0.224666496294403,0.480840365159714
1116,1209,0.523265272500746,0.798611169454556
1116,1211,0.182195524914843,0.394303187669164
1116,1222,0.236605772968108,0.467106220417875
1116,1228,0.319487932326582,0.543994826722019
1116,1231,0.491795009059463,0.6935900547402
1116,1234,0.232965348052745,0.494747420991378
1116,1235,0.581323285668695,0.782764373374256
1116,1240,0.338572808153034,0.877299115968023
1116,1242,0.306172788752081,0.395100855634394
1116,1246,0.24571025139922,0.457890719941622
1116,1255,0.323957969914011,0.80951886365026
1116,1260,0.347338791695345,0.684065184259235
1116,1261,0.509262693702605,0.699805683645423
1116,1266,0.50440374524128,0.719349906384398
1116,1272,0.404653458220664,0.587104355174742
1116,1274,0.366116568704016,0.677497695506255
1116,1276,0.382058639023437,0.662223419132754
1116,1277,0.438583301578801,0.635357032966106
1116,1286,0.390783912466707,0.782029336893004
1116,1293,0.231228834801469,0.669077434286784
1116,1308,0.393412108310452,0.735373660074147
1116,1313,0.430378053549011,0.872460227475563
1116,1314,0.378840222085133,0.559809727740179
1116,1323,0.395140309926066,0.678452846710029
1116,1326,0.32413863928113,0.714419617244289
1116,1344,0.456788343716213,0.53329496663707
1116,1345,0.191911877199245,0.478268661089286
1116,1350,0.473632239948159,0.653751605444206
1116,1353,0.512451149217872,0.682383269751711
1116,1355,0.19156049332382,0.658841628847147
1116,1361,0.574846967167501,0.62320456858545
1116,1362,0.355646387051719,0.74528812120969
1116,1371,0.480100449759682,0.646142551180454
1116,1388,0.422312765585291,0.579296623748171
1116,1389,0.578508826070855,0.841469331143068
1116,1394,0.456467149678907,0.934469972434787
1116,1395,0.488832340881462,0.709188448665852
1116,1397,0.424144210883724,0.366672503486338
1116,1400,0.475196980322594,0.648311207066402
1116,1403,0.42419469409185,0.550968521761815
1116,1411,0.561507180727853,0.881823369262867
1116,1412,0.28702460620843,0.685196210095775
1116,1417,0.346572992738216,0.497495959646189
1116,1425,0.394934469065696,0.595034987937287
1116,1436,0.268249221694249,0.713173064841785
1116,1437,0.348100616016427,0.371619072434154
1116,1439,0.317556406020746,0.544737274764598
1116,1458,0.517507564997221,0.544837204581143
1116,1460,0.408720636849531,0.848651126730866
1116,1461,0.420233663121953,0.747130493001919
1116,1463,0.553347118916083,0.813219062713755
1120,1124,0.393314396278457,0.44812018696224
1120,1129,0.538103027871231,0.546521186010028
1120,1136,0.538590604026846,0.824578770921792
1120,1151,0.395360559613208,0.725112316272778
1120,1159,0.396404268004359,0.761862998191608
1120,1161,0.465223745420114,0.574350569855636
1120,1163,0.461847265540561,0.549102161570351
1120,1166,0.643784939164748,0.59611648239422
1120,1168,0.621157881742995,0.863824083180119
1120,1172,0.403672932176202,0.646681995055562
1120,1174,0.5253520256917,0.835956609803963
1120,1181,0.310053257534556,0.473774619109862
1120,1209,0.623410820818762,0.794017594356193
1120,1211,0.259289209163306,0.387559781706088
1120,1222,0.326115330462576,0.460063447344704
1120,1228,0.41246031664492,0.5369609014748
1120,1231,0.594477207933224,0.687538248212342
1120,1234,0.318984456809642,0.487669279301661
1120,1235,0.675181395539774,0.777909860663509
1120,1240,0.438000123423776,0.874217683927849
1120,1242,0.405272845053623,0.388352554543333
1120,1246,0.337900012323871,0.450869333856354
1120,1255,0.42086800876444,0.805113372548831
1120,1260,0.445870162476976,0.677912614905474
1120,1261,0.606612165149879,0.693822447730368
1120,1266,0.607538711468465,0.713596786920407
1120,1272,0.508303256521784,0.580222270508867
1120,1274,0.46953146716358,0.671278689198466
1120,1276,0.483197645097212,0.655859485321239
1120,1277,0.540787550688541,0.628770673432608
1120,1286,0.490431901890985,0.777163074552212
1120,1293,0.316735255180058,0.662776875829388
1120,1308,0.495779287626107,0.729825646617759
1120,1313,0.536184752181788,0.869275382235675
1120,1314,0.479087804476629,0.552819217317368
1120,1323,0.494522562926237,0.672243348619186
1120,1326,0.419099262247008,0.708606370743709
1120,1344,0.554519250566193,0.526239732434041
1120,1345,0.270566914783606,0.471206405598879
1120,1350,0.57727389583012,0.647313064590164
1120,1353,0.610656580191588,0.676213449807396
1120,1355,0.271378547733137,0.652447419296596
1120,1361,0.673985253133966,0.616531186470101
1120,1362,0.454033037789801,0.73987444172995
1120,1371,0.581139335576201,0.639640511449968
1120,1388,0.52348938010275,0.57237918780191
1120,1389,0.670614800369496,0.837654603062139
1120,1394,0.55935798045938,0.932714175676083
1120,1395,0.592995964753356,0.703312938592847
1120,1397,0.5252112936725,0.36012068693828
1120,1400,0.574420737047072,0.641826926807482
1120,1403,0.525562014506919,0.543951987182894
1120,1411,0.658525809633405,0.87883986496667
1120,1412,0.38365601126888,0.679055332635679
1120,1417,0.447110882428608,0.490416663325031
1120,1425,0.496440548937308,0.58819237135626
1120,1436,0.359330246691784,0.707344838144622
1120,1437,0.44738575545492,0.365029812421046
1120,1439,0.414809933693011,0.537705069487017
1120,1458,0.617063940933303,0.53780523319542
1120,1460,0.514343101405984,0.844977376819932
1120,1461,0.515400368415095,0.741742402479933
1120,1463,0.651632395104356,0.808878946117316
1124,1129,0.637473264231655,0.597460115030278
1124,1136,0.644397193717708,0.852701875193098
1124,1151,0.500643633180578,0.764629906315092
1124,1159,0.505440931438093,0.797572254757889
1124,1161,0.568947254758795,0.624312345995453
1124,1163,0.566264440005766,0.599963383334088
1124,1166,0.7344766470992,0.645102086238621
1124,1168,0.719976597142388,0.886521341066573
1124,1172,0.509266786724981,0.692696261474766
1124,1174,0.630431206432111,0.862559681169069
1124,1181,0.413300295082304,0.525794814529772
1124,1209,0.718828460458491,0.826006354212254
1124,1211,0.360220075753688,0.4379927479063
1124,1222,0.425649791984183,0.512043068560102
1124,1228,0.523303865131579,0.588164484222656
1124,1231,0.690517462433971,0.730449475345529
1124,1234,0.425087215584576,0.539650552629358
1124,1235,0.765266100705574,0.811807236970088
1124,1240,0.541262685522551,0.895392364290578
1124,1242,0.509703937202546,0.438814767267422
1124,1246,0.441068007169493,0.502777464699596
1124,1255,0.530132767517793,0.835735457565266
1124,1260,0.55105526914251,0.721610503276181
1124,1261,0.707599638796536,0.736201778938837
1124,1266,0.698726696284744,0.754208686675479
1124,1272,0.617479704075648,0.629938904124687
1124,1274,0.575464416199249,0.715498890382554
1124,1276,0.591434398368457,0.701230723270823
1124,1277,0.646070995457442,0.67594871559489
1124,1286,0.599300663341389,0.811146760797066
1124,1293,0.41798418972332,0.707642657855126
1124,1308,0.597220506485485,0.768881622218485
1124,1313,0.640263076764978,0.891178501674252
1124,1314,0.584966211003795,0.603563866352394
1124,1323,0.595619597726549,0.716388608167125
1124,1326,0.527365692063949,0.749677677555234
1124,1344,0.656398664269201,0.577696468802145
1124,1345,0.36155016134668,0.523224993200745
1124,1350,0.674615558338637,0.693284124536272
1124,1353,0.705714109976627,0.720046666044946
1124,1355,0.368183593348544,0.698061406356641
1124,1361,0.756523698332719,0.664434566415237
1124,1362,0.562455638649152,0.777919805721106
1124,1371,0.683387060345359,0.686126726613805
1124,1388,0.625666248225053,0.622420239667654
1124,1389,0.760572031078854,0.864027098904766
1124,1394,0.661437049510237,0.944664649659609
1124,1395,0.690923092719992,0.744861705945801
1124,1397,0.627159555455124,0.409369715766208
1124,1400,0.674320601899437,0.688168596014308
1124,1403,0.631655860862406,0.594965629773962
1124,1411,0.749101557300679,0.899326036513808
1124,1412,0.490471929986939,0.722661612671428
1124,1417,0.551069348099051,0.542380760118783
1124,1425,0.603425722790429,0.637554711038141
1124,1436,0.463674091466115,0.748530854217055
1124,1437,0.545000154268613,0.414515291754966
1124,1439,0.513421678559293,0.588889365213562
1124,1458,0.709805128205128,0.588986915960486
1124,1460,0.618132801004291,0.870344436367269
1124,1461,0.619202402871926,0.779595948524625
1124,1463,0.743669266515179,0.83902765345554
1129,1136,0.504497365387782,0.795931604503731
1129,1151,0.364404601577037,0.686399394904651
1129,1159,0.367651597769501,0.726372659636779
1129,1161,0.426818345601482,0.528219819346972
1129,1163,0.425647305808258,0.502604775822023
1129,1166,0.605182785747339,0.550498503067063
1129,1168,0.585793092091721,0.840344970259023
1129,1172,0.373669583118888,0.602971443585189
1129,1174,0.489018174329403,0.808736519460056
1129,1181,0.286035319589956,0.427606722666475
1129,1209,0.58560393330659,0.761821220384844
1129,1211,0.236269079964374,0.344296444899707
1129,1222,0.29802106213947,0.414180039509455
1129,1228,0.386534486482039,0.490373505786335
1129,1231,0.553065831108729,0.646116227313694
1129,1234,0.291788420329529,0.441282823318135
1129,1235,0.636069792578105,0.744007468495335
1129,1240,0.406518786781349,0.852224042463024
1129,1242,0.371168168538864,0.345050580065742
1129,1246,0.308669725241453,0.405214719189347
1129,1255,0.38852985366456,0.774158042308588
1129,1260,0.416610029863042,0.63589032591823
1129,1261,0.571165176548144,0.652812823021264
1129,1266,0.566832702124156,0.673991249082148
1129,1272,0.47115652003749,0.53421180310835
1129,1274,0.434709229930125,0.628864724938216
1129,1276,0.448558271780449,0.612604166096683
1129,1277,0.507010621529459,0.584268757105293
1129,1286,0.456192388897472,0.743184319161919
1129,1293,0.288654505160774,0.619887105401794
1129,1308,0.4573160048234,0.691494097608512
1129,1313,0.493819530284302,0.846569225610156
1129,1314,0.447733541932562,0.506360548184767
1129,1323,0.460163958062988,0.62988522560359
1129,1326,0.389031123723742,0.668631188294854
1129,1344,0.521441902189043,0.479619029940239
1129,1345,0.247004730989002,0.425086609180956
1129,1350,0.539253260802374,0.603632733043604
1129,1353,0.570654413582791,0.634089131527025
1129,1355,0.25001536350042,0.609018896495923
1129,1361,0.63280614922363,0.571561794794673
1129,1362,0.42274067453591,0.702387208292856
1129,1371,0.542666721605307,0.595603581526006
1129,1388,0.485230024213075,0.526211029302904
1129,1389,0.632846016934331,0.810652446640357
1129,1394,0.520918109798185,0.920013075289842
1129,1395,0.553316229276787,0.662956974885403
1129,1397,0.490095899300584,0.318328307209062
1129,1400,0.538104711933944,0.597889216090181
1129,1403,0.490989690721649,0.497409614946394
1129,1411,0.619267707700701,0.857522714388811
1129,1412,0.350035989717224,0.637102322772489
1129,1417,0.412676027340855,0.443995351119534
1129,1425,0.461930869592102,0.542366472320585
1129,1436,0.332384729185502,0.66727785247358
1129,1437,0.410418018352025,0.322955263046677
1129,1439,0.382920450567328,0.491121589546529
1129,1458,0.576292663830138,0.491222296240077
1129,1460,0.475683358394958,0.818929904604067
1129,1461,0.480244537529718,0.704416819842767
1129,1463,0.614013262735825,0.778357073216571
1136,1151,0.352453031970138,0.359457712585731
1136,1159,0.360079745963888,0.404978883391921
1136,1161,0.422877894715184,0.223036370636514
1136,1163,0.423514889677519,0.205765947118885
1136,1166,0.601388888888889,0.238963046015387
1136,1168,0.582236401996604,0.57437871549299
1136,1172,0.36386136071887,0.280255133309069
1136,1174,0.484486235134357,0.520179825331088
1136,1181,0.275049176297025,0.160747008034186
1136,1209,0.582934781490738,0.450570055340553
1136,1211,0.22837405602052,0.118651364372851
1136,1222,0.287290045063499,0.153453206901314
1136,1228,0.377268336792782,0.197884547801157
1136,1231,0.554496810043219,0.318853170371552
1136,1234,0.281096030729833,0.168399159515282
1136,1235,0.636995241472163,0.426986899841322
1136,1240,0.400359971202304,0.596546048545003
1136,1242,0.36550130910211,0.119000952816647
1136,1246,0.29837154928422,0.148699027877866
1136,1255,0.380929371851547,0.467765405554597
1136,1260,0.404589968316669,0.309280095735779
1136,1261,0.568435351747417,0.325275564199224
1136,1266,0.565992352288146,0.346430842117099
1136,1272,0.466490553625393,0.227233875627804
1136,1274,0.427933397822463,0.30286149935114
1136,1276,0.443229552755127,0.288478299834482
1136,1277,0.50042670450456,0.264884066957015
1136,1286,0.450153232275448,0.425930912991089
1136,1293,0.279513425916429,0.294840606343023
1136,1308,0.453493038619455,0.364949761124766
1136,1313,0.495817795999094,0.585861861438166
1136,1314,0.442044636429086,0.208232180316762
1136,1323,0.451557875698783,0.303785998375583
1136,1326,0.378141323571752,0.340951381239964
1136,1344,0.518466289243438,0.191138852784192
1136,1345,0.238133210652763,0.159361767517132
1136,1350,0.532671433715726,0.280812822958829
1136,1353,0.569455300942115,0.307622425946738
1136,1355,0.237822203143844,0.285392506614069
1136,1361,0.632683889265676,0.2548648969475
1136,1362,0.414811010682005,0.376984693268541
1136,1371,0.543010420528028,0.274108137099314
1136,1388,0.480620234906244,0.221642926783429
1136,1389,0.630924255808698,0.52328243331913
1136,1394,0.518485752494599,0.746771433552334
1136,1395,0.54919585675748,0.335244642487017
1136,1397,0.481040899837552,0.106926907093951
1136,1400,0.534091143310592,0.276002063206622
1136,1403,0.486560608716273,0.202390572379549
1136,1411,0.619276192042429,0.606782385037047
1136,1412,0.343105855300977,0.310400266264864
1136,1417,0.404821434083403,0.169944505757049
1136,1425,0.453026452522301,0.23304709626538
1136,1436,0.323535147229378,0.339581607454959
1136,1437,0.405183221324784,0.10897231970302
1136,1439,0.375976803487703,0.19836010242623
1136,1458,0.572977034802928,0.19842418503295
1136,1460,0.471082973028619,0.536946588927033
1136,1461,0.47587299627549,0.379272300482177
1136,1463,0.612444078778218,0.473788970697096
1151,1159,0.501256229663495,0.548090041788584
1151,1161,0.567845970198403,0.338420694214834
1151,1163,0.572985825896304,0.315847736126592
1151,1166,0.732606959264342,0.358782031098659
1151,1168,0.717097297186365,0.706295099427476
1151,1172,0.51025532834546,0.409634190220292
1151,1174,0.627937336814621,0.658919257166226
1151,1181,0.412928108608454,0.254460623132094
1151,1209,0.714120322937585,0.593716536942156
1151,1211,0.359810636790273,0.193481459776364
1151,1222,0.426457726697466,0.244151652432268
1151,1228,0.524739113862763,0.305371058317285
1151,1231,0.689728109084935,0.454791659204901
1151,1234,0.422627564412694,0.265164387080018
1151,1235,0.760906486597094,0.570419610330658
1151,1240,0.543777615276075,0.72488277606023
1151,1242,0.512269433465086,0.194002992636718
1151,1246,0.446265075131054,0.237375441949314
1151,1255,0.526987949327488,0.610306591198664
1151,1260,0.553790762267256,0.443796411650711
1151,1261,0.70591372484667,0.462094606147861
1151,1266,0.700167212072096,0.485742229968933
1151,1272,0.615863573678036,0.343828754980713
1151,1274,0.573547424219032,0.436349734416669
1151,1276,0.590449802754231,0.419441270198375
1151,1277,0.648226994117405,0.391022225261189
1151,1286,0.594813314275725,0.569361362862635
1151,1293,0.418602975240644,0.426958731508489
1151,1308,0.596315545721196,0.505943267839989
1151,1313,0.636007606516935,0.715979078547081
1151,1314,0.583139498981083,0.319103266925125
1151,1323,0.597744438270462,0.43742603600469
1151,1326,0.524198533047635,0.47967649919132
1151,1344,0.655912210759936,0.296314835196484
1151,1345,0.363204589146012,0.252510784516266
1151,1350,0.673149793080786,0.410302568774951
1151,1353,0.708072876571722,0.441879000678503
1151,1355,0.372287162405288,0.41577319063771
1151,1361,0.754898847631242,0.378689732757608
1151,1362,0.560524175699742,0.518829115921451
1151,1371,0.68043194859319,0.402235346222598
1151,1388,0.627103111678577,0.336618693122467
1151,1389,0.758487512037208,0.66170817646408
1151,1394,0.661758964348094,0.840128602697026
1151,1395,0.688868341295526,0.473315391326194
1151,1397,0.628651875905583,0.175837950296209
1151,1400,0.669423525423032,0.4045212097742
1151,1403,0.631463146314631,0.311374528415405
1151,1411,0.749196536406624,0.733318611588735
1151,1412,0.487555221452183,0.445089837544463
1151,1417,0.554696587575274,0.267312281154444
1151,1425,0.599740692720874,0.351268909269497
1151,1436,0.468241285812963,0.478153750466318
1151,1437,0.548193143210131,0.178937449895463
1151,1439,0.516524838769497,0.306006378359837
1151,1458,0.708569023396195,0.306091958627338
1151,1460,0.62115879386642,0.673877402273099
1151,1461,0.618684559344848,0.521257308412729
1151,1463,0.740671775406431,0.616041127849915
1159,1161,0.565529936855962,0.296651027702307
1159,1163,0.56325753678362,0.275703089464611
1159,1166,0.728260089961782,0.315698486854821
1159,1168,0.711363916382603,0.664742528787602
1159,1172,0.507287849466793,0.363909775179419
1159,1174,0.623391440200633,0.614324071946599
1159,1181,0.411999383065138,0.219613781954181
1159,1209,0.711348768533519,0.546464119101904
1159,1211,0.357817203085995,0.165135674179707
1159,1222,0.425575268595892,0.210318304252313
1159,1228,0.518074395549019,0.266040203598676
1159,1231,0.686147719341462,0.407505971753523
1159,1234,0.420693126258269,0.229302565314726
1159,1235,0.754234079349973,0.522636196834914
1159,1240,0.538496372150466,0.684786310750443
1159,1242,0.511241104439798,0.16559648844994
1159,1246,0.443904698193794,0.204227389912641
1159,1255,0.522769176889878,0.563565316064552
1159,1260,0.544783114782806,0.396821862921069
1159,1261,0.702998923463372,0.414627060117202
1159,1266,0.693426690997068,0.437822717276377
1159,1272,0.610556919631391,0.30169598912704
1159,1274,0.572949486213216,0.389611267511466
1159,1276,0.58670234664471,0.373314385523082
1159,1277,0.639476954998819,0.34615718772558
1159,1286,0.59173405765788,0.521558968667558
1159,1293,0.416849959915308,0.380547031475464
1159,1308,0.599264025656312,0.45780498668703
1159,1313,0.634516463546105,0.67516646261525
1159,1314,0.582818675889328,0.278713406817336
1159,1323,0.592993381839109,0.390652185232325
1159,1326,0.524508996582534,0.431852873958856
1159,1344,0.654316299405746,0.257717637419736
1159,1345,0.36430214881466,0.217852936828267
1159,1350,0.669723829455456,0.364549616731756
1159,1353,0.701958730060909,0.394963286690967
1159,1355,0.370050203792491,0.369792751472167
1159,1361,0.752072544163101,0.334462550926562
1159,1362,0.557650590642253,0.470632706621883
1159,1371,0.677110387943867,0.356837619756324
1159,1388,0.621512470327096,0.29497227408321
1159,1389,0.75402635431918,0.617265830440514
1159,1394,0.65851554396163,0.812483478338999
1159,1395,0.687344556124232,0.425607211869083
1159,1397,0.625265665266897,0.149597556352922
1159,1400,0.669358484362799,0.359020443084173
1159,1403,0.624251466200226,0.27157274728742
1159,1411,0.742802716072142,0.693932494242604
1159,1412,0.488523005409408,0.398076366986344
1159,1417,0.550580414111061,0.231251386584734
1159,1425,0.596283575336267,0.308653285031996
1159,1436,0.463884000699783,0.430356375438885
1159,1437,0.542289375970706,0.152320001658001
1159,1439,0.515739445313143,0.266625104800641
1159,1458,0.700344537642788,0.266703903972332
1159,1460,0.615061901040595,0.630140169962871
1159,1461,0.613462466749515,0.473057095487196
1159,1463,0.738179396547308,0.569502499358359
1161,1163,0.497039226388474,0.474377422791342
1161,1166,0.672824681322742,0.522406405486459
1161,1168,0.656047743993415,0.824595423587464
1161,1172,0.441286046559496,0.575630705808381
1161,1174,0.563015784816118,0.790645689372577
1161,1181,0.347683038422389,0.400202419292913
1161,1209,0.64931551935162,0.740715554304709
1161,1211,0.29674930224922,0.319253374877043
1161,1222,0.35961047517088,0.387054357930365
